rowid	affiliation	url	ror_results	chosen	score	matching_type	organization.name	organization.id	organization.country.country_name
1638	The Graduate Institute Geneva	https://api.ror.org/organizations?affiliation=The+Graduate+Institute+Geneva	8	TRUE	1	PHRASE	Graduate Institute of International and Development Studies	https://ror.org/007ygn379	Switzerland
1639	The Hebrew University of Jerusalem, Israel	https://api.ror.org/organizations?affiliation=The+Hebrew+University+of+Jerusalem,+Israel	4	TRUE	0.9	COMMON TERMS	Hebrew University of Jerusalem	https://ror.org/03qxff017	Israel
1640	The International Security Studies Program, the Fletcher School, Tufts University, Departmant of Middle Eastern Studies, Bar-Ilan University	https://api.ror.org/organizations?affiliation=The+International+Security+Studies+Program,+the+Fletcher+School,+Tufts+University,+Departmant+of+Middle+Eastern+Studies,+Bar-Ilan+University	65	FALSE	1	PHRASE	Bar-Ilan University	https://ror.org/03kgsv495	Israel
1641	The London School of Economics, United Kingdom	https://api.ror.org/organizations?affiliation=The+London+School+of+Economics,+United+Kingdom	7	TRUE	1	PHRASE	London School of Economics and Political Science	https://ror.org/0090zs177	United Kingdom
1642	The University of Edinburgh, United Kingdom	https://api.ror.org/organizations?affiliation=The+University+of+Edinburgh,+United+Kingdom	9	TRUE	1	HEURISTICS	University of Edinburgh	https://ror.org/01nrxwf90	United Kingdom
1643	The University of Sheffield, United Kingdom	https://api.ror.org/organizations?affiliation=The+University+of+Sheffield,+United+Kingdom	4	TRUE	1	HEURISTICS	University of Sheffield	https://ror.org/05krs5044	United Kingdom
1644	The University of Texas at Austin, USA	https://api.ror.org/organizations?affiliation=The+University+of+Texas+at+Austin,+USA	8	TRUE	0.94	COMMON TERMS	The University of Texas at Austin	https://ror.org/00hj54h04	United States
1645	The World Bank	https://api.ror.org/organizations?affiliation=The+World+Bank	5	TRUE	1	PHRASE	World Bank	https://ror.org/00ae7jd04	United States
1646	Tilburg University, Netherlands	https://api.ror.org/organizations?affiliation=Tilburg+University,+Netherlands	3	TRUE	1	HEURISTICS	Tilburg University	https://ror.org/04b8v1s79	Netherlands
1647	Tohoku University	https://api.ror.org/organizations?affiliation=Tohoku+University	5	TRUE	1	EXACT	Tohoku University	https://ror.org/01dq60k83	Japan
1648	Tokyo University of Science, Japan	https://api.ror.org/organizations?affiliation=Tokyo+University+of+Science,+Japan	4	TRUE	0.9	COMMON TERMS	Tokyo University of Science	https://ror.org/05sj3n476	Japan
1649	Toronto Metropolitan University, Canada	https://api.ror.org/organizations?affiliation=Toronto+Metropolitan+University,+Canada	2	TRUE	0.9	COMMON TERMS	Toronto Metropolitan University	https://ror.org/05g13zd79	Canada
1650	Trinity	https://api.ror.org/organizations?affiliation=Trinity	7	FALSE	0.7	PHRASE	Trinity House	https://ror.org/042ew0574	United Kingdom
1651	Tulane University	https://api.ror.org/organizations?affiliation=Tulane+University	1	TRUE	1	EXACT	Tulane University	https://ror.org/04vmvtb21	United States
1652	Turing Institute, United Kingdom	https://api.ror.org/organizations?affiliation=Turing+Institute,+United+Kingdom	5	TRUE	1	PHRASE	Turing Institute	https://ror.org/02x2mw849	United Kingdom
1653	U. of Barcelona && Institut d'Economia de Barcelona (IEB)	https://api.ror.org/organizations?affiliation=U.+of+Barcelona+&&+Institut+d'Economia+de+Barcelona+(IEB)	5	FALSE	0.81	COMMON TERMS	Universitat Internacional de Catalunya	https://ror.org/00tse2b39	Spain
1654	U.S. Army War College, USA	https://api.ror.org/organizations?affiliation=U.S.+Army+War+College,+USA	5	FALSE	0.8	COMMON TERMS	United States Army War College	https://ror.org/02jakbh21	United States
1655	UAB	https://api.ror.org/organizations?affiliation=UAB	7	FALSE	0.9	ACRONYM	University of Alabama at Birmingham	https://ror.org/008s83205	United States
1656	UAB, Spain	https://api.ror.org/organizations?affiliation=UAB,+Spain	2	FALSE	1	ACRONYM	Autonomous University of Barcelona	https://ror.org/052g8jq94	Spain
1657	UAQ, Mexico	https://api.ror.org/organizations?affiliation=UAQ,+Mexico	6	FALSE	1	ACRONYM	Autonomous University of Queretaro	https://ror.org/00v8fdc16	Mexico
1658	UC Davies	https://api.ror.org/organizations?affiliation=UC+Davies	8	TRUE	0.94	FUZZY	University of California, Davis	https://ror.org/05rrcem69	United States
1659	UC Irvine, USA	https://api.ror.org/organizations?affiliation=UC+Irvine,+USA	8	TRUE	1	PHRASE	University of California, Irvine	https://ror.org/04gyf1771	United States
1660	UC Louvain, Belgium	https://api.ror.org/organizations?affiliation=UC+Louvain,+Belgium	6	FALSE	0.65	COMMON TERMS	Oxfam Solidarité	https://ror.org/0530vbv92	Belgium
1661	UC Riverside	https://api.ror.org/organizations?affiliation=UC+Riverside	1	TRUE	1	EXACT	University of California, Riverside	https://ror.org/03nawhv43	United States
1662	UC San Diego, USA	https://api.ror.org/organizations?affiliation=UC+San+Diego,+USA	11	TRUE	1	PHRASE	University of California, San Diego	https://ror.org/0168r3w48	United States
1663	UC Santa Barbara, USA	https://api.ror.org/organizations?affiliation=UC+Santa+Barbara,+USA	9	TRUE	1	PHRASE	University of California, Santa Barbara	https://ror.org/02t274463	United States
1664	UC-Riverside, USA	https://api.ror.org/organizations?affiliation=UC-Riverside,+USA	4	TRUE	1	PHRASE	University of California, Riverside	https://ror.org/03nawhv43	United States
1665	UC3M, Spain	https://api.ror.org/organizations?affiliation=UC3M,+Spain	1	TRUE	1	PHRASE	Carlos III University of Madrid	https://ror.org/03ths8210	Spain
1666	UCL	https://api.ror.org/organizations?affiliation=UCL	6	FALSE	0.9	ACRONYM	Université Catholique de Louvain	https://ror.org/02495e989	Belgium
1667	UCL, United Kingdom	https://api.ror.org/organizations?affiliation=UCL,+United+Kingdom	3	FALSE	1	ACRONYM	University College London	https://ror.org/02jx3x895	United Kingdom
1668	UCSD	https://api.ror.org/organizations?affiliation=UCSD	4	FALSE	0.9	ACRONYM	University of California, San Diego	https://ror.org/0168r3w48	United States
1669	UFMG, Brazil	https://api.ror.org/organizations?affiliation=UFMG,+Brazil	4	FALSE	1	ACRONYM	Universidade Federal de Minas Gerais	https://ror.org/0176yjw32	Brazil
1670	UFPE, Brazil	https://api.ror.org/organizations?affiliation=UFPE,+Brazil	4	FALSE	1	ACRONYM	Federal University of Pernambuco	https://ror.org/047908t24	Brazil
1671	ULB	https://api.ror.org/organizations?affiliation=ULB	4	FALSE	0.9	ACRONYM	Université Libre de Bruxelles	https://ror.org/01r9htc13	Belgium
1672	UNC Chapel Hilll, USA	https://api.ror.org/organizations?affiliation=UNC+Chapel+Hilll,+USA	7	FALSE	1	ACRONYM	University of Northern Colorado	https://ror.org/016bysn57	United States
1673	UNCC, USA	https://api.ror.org/organizations?affiliation=UNCC,+USA	8	FALSE	1	ACRONYM	University of North Carolina at Charlotte	https://ror.org/04dawnj30	United States
1674	UNIVERSITY OF KANSAS (KU)	https://api.ror.org/organizations?affiliation=UNIVERSITY+OF+KANSAS+(KU)	10	TRUE	0.93	COMMON TERMS	University of Kansas	https://ror.org/001tmjg57	United States
1675	US Naval War College	https://api.ror.org/organizations?affiliation=US+Naval+War+College	4	TRUE	0.92	COMMON TERMS	Naval War College	https://ror.org/01hehsy63	United States
1676	UV Amsterdam, Netherlands	https://api.ror.org/organizations?affiliation=UV+Amsterdam,+Netherlands	12	TRUE	0.92	COMMON TERMS	Vrije Universiteit Amsterdam	https://ror.org/008xxew50	Netherlands
1677	UZH, Switzerland	https://api.ror.org/organizations?affiliation=UZH,+Switzerland	1	FALSE	1	ACRONYM	University of Zurich	https://ror.org/02crff812	Switzerland
1678	UiT - The Arctic University of Norway, Norway	https://api.ror.org/organizations?affiliation=UiT+-+The+Arctic+University+of+Norway,+Norway	5	TRUE	0.91	COMMON TERMS	UiT The Arctic University of Norway	https://ror.org/00wge5k78	Norway
1679	Uni Bern, Switzerland	https://api.ror.org/organizations?affiliation=Uni+Bern,+Switzerland	6	FALSE	0.67	FUZZY	University of Bern	https://ror.org/02k7v4d05	Switzerland
1680	United Nations University	https://api.ror.org/organizations?affiliation=United+Nations+University	9	TRUE	1	EXACT	United Nations University	https://ror.org/01cdrde68	Japan
1681	United States Army War College	https://api.ror.org/organizations?affiliation=United+States+Army+War+College	1	TRUE	1	EXACT	United States Army War College	https://ror.org/02jakbh21	United States
1682	United States Military Academy West Point, USA	https://api.ror.org/organizations?affiliation=United+States+Military+Academy+West+Point,+USA	7	FALSE	0.85	COMMON TERMS	United States Military Academy	https://ror.org/01jepya76	United States
1683	Univer, United Kingdom	https://api.ror.org/organizations?affiliation=Univer,+United+Kingdom	1	FALSE	0.56	COMMON TERMS	United Learning	https://ror.org/01xnh6j48	United Kingdom
1684	Universidad Autónoma de Madrid	https://api.ror.org/organizations?affiliation=Universidad+Autonoma+de+Madrid	1	TRUE	1	EXACT	Autonomous University of Madrid	https://ror.org/01cby8j38	Spain
1685	Universidad Carlos III de Madrid, Spain && Carlos III-Juan March Institute, Spain	https://api.ror.org/organizations?affiliation=Universidad+Carlos+III+de+Madrid,+Spain+&&+Carlos+III-Juan+March+Institute,+Spain	7	TRUE	0.91	COMMON TERMS	Carlos III University of Madrid	https://ror.org/03ths8210	Spain
1686	Universidad Complutense de Madrid, Spain	https://api.ror.org/organizations?affiliation=Universidad+Complutense+de+Madrid,+Spain	11	TRUE	0.92	COMMON TERMS	Universidad Complutense de Madrid	https://ror.org/02p0gd045	Spain
1687	Universidad Pompeu Fabra, Spain	https://api.ror.org/organizations?affiliation=Universidad+Pompeu+Fabra,+Spain	6	TRUE	1	PHRASE	Pompeu Fabra University	https://ror.org/04n0g0b29	Spain
1688	Universidad de Chile	https://api.ror.org/organizations?affiliation=Universidad+de+Chile	2	TRUE	1	EXACT	University of Chile	https://ror.org/047gc3g35	Chile
1689	Universidad de Salamanca, Spain	https://api.ror.org/organizations?affiliation=Universidad+de+Salamanca,+Spain	9	TRUE	1	PHRASE	Universidad de Salamanca	https://ror.org/02f40zc51	Spain
1690	Universidad de la República, Uruguay	https://api.ror.org/organizations?affiliation=Universidad+de+la+Republica,+Uruguay	2	TRUE	1	PHRASE	University of the Republic	https://ror.org/030bbe882	Uruguay
1691	Universidad del Pacífico, Peru	https://api.ror.org/organizations?affiliation=Universidad+del+Pacifico,+Peru	3	TRUE	0.91	COMMON TERMS	University of the Pacific	https://ror.org/05mmg7t28	Peru
1692	Universita Statale Milano, Italy	https://api.ror.org/organizations?affiliation=Universita+Statale+Milano,+Italy	10	FALSE	0.75	COMMON TERMS	Milano University Press	https://ror.org/0198xy071	Italy
1693	Universitat Autonoma de Barcelona, Spain	https://api.ror.org/organizations?affiliation=Universitat+Autonoma+de+Barcelona,+Spain	9	TRUE	0.92	COMMON TERMS	Autonomous University of Barcelona	https://ror.org/052g8jq94	Spain
1694	Universitat Oberta de Catalunya	https://api.ror.org/organizations?affiliation=Universitat+Oberta+de+Catalunya	1	TRUE	1	EXACT	Open University of Catalonia	https://ror.org/01f5wp925	Spain
1695	Universitat Pompeu Fabra, IBEI	https://api.ror.org/organizations?affiliation=Universitat+Pompeu+Fabra,+IBEI	21	FALSE	0.92	PHRASE	UPF Barcelona School of Management	https://ror.org/04m3cqq68	Spain
1696	Universitat Pompeu Fabra, Institut Barcelona d'Estudis Internacionals (IBEI)	https://api.ror.org/organizations?affiliation=Universitat+Pompeu+Fabra,+Institut+Barcelona+d'Estudis+Internacionals+(IBEI)	33	FALSE	1	PHRASE	Pompeu Fabra University	https://ror.org/04n0g0b29	Spain
1697	Universitat Pompeu Fabra/ RECSM	https://api.ror.org/organizations?affiliation=Universitat+Pompeu+Fabra/+RECSM	17	FALSE	0.89	COMMON TERMS	Pompeu Fabra University	https://ror.org/04n0g0b29	Spain
1698	Universitat de Barcelona && IEB && IPErG	https://api.ror.org/organizations?affiliation=Universitat+de+Barcelona+&&+IEB+&&+IPErG	1	TRUE	1	EXACT	University of Barcelona	https://ror.org/021018s57	Spain
1699	Universite de Montreal	https://api.ror.org/organizations?affiliation=Universite+de+Montreal	1	TRUE	1	EXACT	Université de Montréal	https://ror.org/0161xgx34	Canada
1700	Universitry of Missouri	https://api.ror.org/organizations?affiliation=Universitry+of+Missouri	7	TRUE	0.98	COMMON TERMS	University of Missouri	https://ror.org/02ymw8z06	United States
1701	University Carlos III- IC3JM, Spain	https://api.ror.org/organizations?affiliation=University+Carlos+III-+IC3JM,+Spain	3	FALSE	0.78	COMMON TERMS	King Juan Carlos University	https://ror.org/01v5cv687	Spain
1702	University Colege Dublin, Ireland	https://api.ror.org/organizations?affiliation=University+Colege+Dublin,+Ireland	5	TRUE	0.98	COMMON TERMS	University College Dublin	https://ror.org/05m7pjf47	Ireland
1703	University College London && University of Copenhagen	https://api.ror.org/organizations?affiliation=University+College+London+&&+University+of+Copenhagen	3	TRUE	1	EXACT	University College London	https://ror.org/02jx3x895	United Kingdom
1704	University College London (UCL)	https://api.ror.org/organizations?affiliation=University+College+London+(UCL)	1	TRUE	1	COMMON TERMS	University College London	https://ror.org/02jx3x895	United Kingdom
1705	University College London, United Kingdom && University of Copenhagen, Denmark	https://api.ror.org/organizations?affiliation=University+College+London,+United+Kingdom+&&+University+of+Copenhagen,+Denmark	3	TRUE	1	COMMON TERMS	University College London	https://ror.org/02jx3x895	United Kingdom
1706	University College of Dublin, Ireland	https://api.ror.org/organizations?affiliation=University+College+of+Dublin,+Ireland	3	FALSE	0.89	COMMON TERMS	University College Dublin	https://ror.org/05m7pjf47	Ireland
1707	University College, Dublin, Ireland	https://api.ror.org/organizations?affiliation=University+College,+Dublin,+Ireland	3	TRUE	1	COMMON TERMS	University College Dublin	https://ror.org/05m7pjf47	Ireland
1708	University Duisburg-Essen	https://api.ror.org/organizations?affiliation=University+Duisburg-Essen	13	TRUE	0.94	COMMON TERMS	University of Duisburg-Essen	https://ror.org/04mz5ra38	Germany
1709	University Konstanz, Germany	https://api.ror.org/organizations?affiliation=University+Konstanz,+Germany	2	TRUE	0.93	COMMON TERMS	University of Konstanz	https://ror.org/0546hnb39	Germany
1710	University Of Rochester	https://api.ror.org/organizations?affiliation=University+Of+Rochester	2	TRUE	1	EXACT	University of Rochester	https://ror.org/022kthw22	United States
1711	University Pompeu Fabra	https://api.ror.org/organizations?affiliation=University+Pompeu+Fabra	21	TRUE	1	COMMON TERMS	Pompeu Fabra University	https://ror.org/04n0g0b29	Spain
1712	University for Continuining Education Krems, Austria	https://api.ror.org/organizations?affiliation=University+for+Continuining+Education+Krems,+Austria	6	TRUE	0.98	COMMON TERMS	Universität für Weiterbildung Krems	https://ror.org/03ef4a036	Austria
1713	University of A Coruña, Spain	https://api.ror.org/organizations?affiliation=University+of+A+Coruna,+Spain	5	TRUE	1	PHRASE	University of A Coruña	https://ror.org/01qckj285	Spain
1714	University of Alabama	https://api.ror.org/organizations?affiliation=University+of+Alabama	5	TRUE	1	EXACT	University of Alabama	https://ror.org/03xrrjk67	United States
1715	University of Alabama, USA	https://api.ror.org/organizations?affiliation=University+of+Alabama,+USA	11	TRUE	0.91	COMMON TERMS	University of Alabama	https://ror.org/03xrrjk67	United States
1716	University of Albany, USA	https://api.ror.org/organizations?affiliation=University+of+Albany,+USA	7	TRUE	0.92	HEURISTICS	University at Albany, State University of New York	https://ror.org/012zs8222	United States
1717	University of Amsterdam && University of California, Davis	https://api.ror.org/organizations?affiliation=University+of+Amsterdam+&&+University+of+California,+Davis	1	TRUE	1	EXACT	University of Amsterdam	https://ror.org/04dkp9463	Netherlands
1718	University of Amsterdam (ASCoR)	https://api.ror.org/organizations?affiliation=University+of+Amsterdam+(ASCoR)	19	TRUE	1	HEURISTICS	University of Amsterdam	https://ror.org/04dkp9463	Netherlands
1719	University of Amsterdam / ASCoR	https://api.ror.org/organizations?affiliation=University+of+Amsterdam+/+ASCoR	19	TRUE	1	HEURISTICS	University of Amsterdam	https://ror.org/04dkp9463	Netherlands
1720	University of Amsterdam, Communication Science	https://api.ror.org/organizations?affiliation=University+of+Amsterdam,+Communication+Science	37	TRUE	1	HEURISTICS	University of Amsterdam	https://ror.org/04dkp9463	Netherlands
1721	University of Antwerp	https://api.ror.org/organizations?affiliation=University+of+Antwerp	1	TRUE	1	EXACT	University of Antwerp	https://ror.org/008x57b05	Belgium
1722	University of Arkansas at Little Rock	https://api.ror.org/organizations?affiliation=University+of+Arkansas+at+Little+Rock	1	TRUE	1	EXACT	University of Arkansas at Little Rock	https://ror.org/04fttyv97	United States
1723	University of Bergen, Department of Comparative Politics	https://api.ror.org/organizations?affiliation=University+of+Bergen,+Department+of+Comparative+Politics	39	TRUE	1	COMMON TERMS	University of Bergen	https://ror.org/03zga2b32	Norway
1724	University of Bergen, Norway && Chr. Michelsens Institute, Norway	https://api.ror.org/organizations?affiliation=University+of+Bergen,+Norway+&&+Chr.+Michelsens+Institute,+Norway	7	TRUE	1	HEURISTICS	University of Bergen	https://ror.org/03zga2b32	Norway
1725	University of Bern, Institute of Political Science, Switzerland	https://api.ror.org/organizations?affiliation=University+of+Bern,+Institute+of+Political+Science,+Switzerland	13	TRUE	1	FUZZY	University of Bern	https://ror.org/02k7v4d05	Switzerland
1726	University of Bocconi, Italy	https://api.ror.org/organizations?affiliation=University+of+Bocconi,+Italy	4	TRUE	1	HEURISTICS	Bocconi University	https://ror.org/05crjpb27	Italy
1727	University of Bologna, University of Paris	https://api.ror.org/organizations?affiliation=University+of+Bologna,+University+of+Paris	36	FALSE	1	PHRASE	University of Bologna	https://ror.org/01111rn36	Italy
1728	University of Bonn, Germany	https://api.ror.org/organizations?affiliation=University+of+Bonn,+Germany	7	TRUE	1	HEURISTICS	University of Bonn	https://ror.org/041nas322	Germany
1729	University of Bremen && University of Oldenburg	https://api.ror.org/organizations?affiliation=University+of+Bremen+&&+University+of+Oldenburg	1	TRUE	1	EXACT	University of Bremen	https://ror.org/04ers2y35	Germany
1730	University of Bremen, Socium	https://api.ror.org/organizations?affiliation=University+of+Bremen,+Socium	21	TRUE	1	HEURISTICS	University of Bremen	https://ror.org/04ers2y35	Germany
1731	University of British Columbia Okanagan	https://api.ror.org/organizations?affiliation=University+of+British+Columbia+Okanagan	17	FALSE	0.87	COMMON TERMS	University of British Columbia	https://ror.org/03rmrcq20	Canada
1732	University of British Columbia, Canada	https://api.ror.org/organizations?affiliation=University+of+British+Columbia,+Canada	10	TRUE	0.9	COMMON TERMS	University of British Columbia	https://ror.org/03rmrcq20	Canada
1733	University of Brussels, Belgium	https://api.ror.org/organizations?affiliation=University+of+Brussels,+Belgium	9	FALSE	0.84	HEURISTICS	Boston University Brussels	https://ror.org/02vpfbn76	Belgium
1734	University of Calgary, Canada	https://api.ror.org/organizations?affiliation=University+of+Calgary,+Canada	4	TRUE	1	HEURISTICS	University of Calgary	https://ror.org/03yjb2x39	Canada
1735	University of California - San Diego	https://api.ror.org/organizations?affiliation=University+of+California+-+San+Diego	2	FALSE	0.94	EXACT	University of California, San Diego	https://ror.org/0168r3w48	United States
1736	University of California Riverside, USA	https://api.ror.org/organizations?affiliation=University+of+California+Riverside,+USA	9	TRUE	0.94	COMMON TERMS	University of California, Riverside	https://ror.org/03nawhv43	United States
1737	University of California San Diego, USA	https://api.ror.org/organizations?affiliation=University+of+California+San+Diego,+USA	9	TRUE	0.94	COMMON TERMS	University of California, San Diego	https://ror.org/0168r3w48	United States
1738	University of California at Davis	https://api.ror.org/organizations?affiliation=University+of+California+at+Davis	9	TRUE	0.95	COMMON TERMS	University of California, Davis	https://ror.org/05rrcem69	United States
1739	University of California at Merced	https://api.ror.org/organizations?affiliation=University+of+California+at+Merced	10	TRUE	0.95	COMMON TERMS	University of California, Merced	https://ror.org/00d9ah105	United States
1740	University of California, Davis	https://api.ror.org/organizations?affiliation=University+of+California,+Davis	2	TRUE	1	EXACT	University of California, Davis	https://ror.org/05rrcem69	United States
1741	University of California, Irvine	https://api.ror.org/organizations?affiliation=University+of+California,+Irvine	2	TRUE	1	EXACT	University of California, Irvine	https://ror.org/04gyf1771	United States
1742	University of California, Irvine, USA	https://api.ror.org/organizations?affiliation=University+of+California,+Irvine,+USA	19	FALSE	0.94	COMMON TERMS	University of California, Irvine	https://ror.org/04gyf1771	United States
1743	University of California, Los Angeles	https://api.ror.org/organizations?affiliation=University+of+California,+Los+Angeles	1	TRUE	1	EXACT	University of California, Los Angeles	https://ror.org/046rm7j60	United States
1744	University of California, Los Angeles (UCLA)	https://api.ror.org/organizations?affiliation=University+of+California,+Los+Angeles+(UCLA)	31	FALSE	1	ACRONYM	University of California, Los Angeles	https://ror.org/046rm7j60	United States
1745	University of California, Merced	https://api.ror.org/organizations?affiliation=University+of+California,+Merced	1	TRUE	1	EXACT	University of California, Merced	https://ror.org/00d9ah105	United States
1746	University of California, Riverside, USA	https://api.ror.org/organizations?affiliation=University+of+California,+Riverside,+USA	17	FALSE	0.94	COMMON TERMS	University of California, Riverside	https://ror.org/03nawhv43	United States
1747	University of California, San Diego	https://api.ror.org/organizations?affiliation=University+of+California,+San+Diego	2	TRUE	1	EXACT	University of California, San Diego	https://ror.org/0168r3w48	United States
1748	University of California, Santa Barbara	https://api.ror.org/organizations?affiliation=University+of+California,+Santa+Barbara	1	TRUE	1	EXACT	University of California, Santa Barbara	https://ror.org/02t274463	United States
1749	University of Catania, Italy	https://api.ror.org/organizations?affiliation=University+of+Catania,+Italy	5	TRUE	1	HEURISTICS	University of Catania	https://ror.org/03a64bh57	Italy
1750	University of Chicago	https://api.ror.org/organizations?affiliation=University+of+Chicago	4	TRUE	1	EXACT	University of Chicago	https://ror.org/024mw5h28	United States
1751	University of Cologne, Cologne Center for Comparative Politics, Germany	https://api.ror.org/organizations?affiliation=University+of+Cologne,+Cologne+Center+for+Comparative+Politics,+Germany	10	TRUE	1	COMMON TERMS	University of Cologne	https://ror.org/00rcxh774	Germany
1752	University of Colorado, Boulder	https://api.ror.org/organizations?affiliation=University+of+Colorado,+Boulder	1	TRUE	1	EXACT	University of Colorado Boulder	https://ror.org/02ttsq026	United States
1753	University of Colorado-Bounder, USA	https://api.ror.org/organizations?affiliation=University+of+Colorado-Bounder,+USA	10	TRUE	0.91	COMMON TERMS	University of Colorado Boulder	https://ror.org/02ttsq026	United States
1754	University of Connecticut	https://api.ror.org/organizations?affiliation=University+of+Connecticut	2	TRUE	1	EXACT	University of Connecticut	https://ror.org/02der9h97	United States
1755	University of Copenhagen && Leiden University && University of Bergen && University of Strathclyde	https://api.ror.org/organizations?affiliation=University+of+Copenhagen+&&+Leiden+University+&&+University+of+Bergen+&&+University+of+Strathclyde	2	TRUE	1	EXACT	University of Copenhagen	https://ror.org/035b05819	Denmark
1756	University of Copenhagen, Centre for Social Data Science, Denmark	https://api.ror.org/organizations?affiliation=University+of+Copenhagen,+Centre+for+Social+Data+Science,+Denmark	6	TRUE	1	HEURISTICS	University of Copenhagen	https://ror.org/035b05819	Denmark
1757	University of Copenhagen, Department of Political Science	https://api.ror.org/organizations?affiliation=University+of+Copenhagen,+Department+of+Political+Science	48	TRUE	1	COMMON TERMS	University of Copenhagen	https://ror.org/035b05819	Denmark
1758	University of Copenhagen, Department of Political Science, Denmark	https://api.ror.org/organizations?affiliation=University+of+Copenhagen,+Department+of+Political+Science,+Denmark	6	TRUE	1	COMMON TERMS	University of Copenhagen	https://ror.org/035b05819	Denmark
1759	University of Delaware, United Kingdom	https://api.ror.org/organizations?affiliation=University+of+Delaware,+United+Kingdom	3	TRUE	1	HEURISTICS	University of Delaware	https://ror.org/01sbq1a82	United States
1760	University of Derby, United Kingdom	https://api.ror.org/organizations?affiliation=University+of+Derby,+United+Kingdom	3	TRUE	1	HEURISTICS	University of Derby	https://ror.org/02yhrrk59	United Kingdom
1761	University of Dhaka	https://api.ror.org/organizations?affiliation=University+of+Dhaka	2	TRUE	1	EXACT	University of Dhaka	https://ror.org/05wv2vq37	Bangladesh
1762	University of Düsseldorf, Germany	https://api.ror.org/organizations?affiliation=University+of+Dusseldorf,+Germany	11	FALSE	0.85	COMMON TERMS	Düsseldorf University Hospital	https://ror.org/006k2kk72	Germany
1763	University of Edinburgh	https://api.ror.org/organizations?affiliation=University+of+Edinburgh	3	TRUE	1	EXACT	University of Edinburgh	https://ror.org/01nrxwf90	United Kingdom
1764	University of Exeter & Exeter Q-Step Centre, United Kingdom	https://api.ror.org/organizations?affiliation=University+of+Exeter+&+Exeter+Q-Step+Centre,+United+Kingdom	1	TRUE	1	EXACT	University of Exeter	https://ror.org/03yghzc09	United Kingdom
1765	University of Exeter and Exeter Q-Step Centre	https://api.ror.org/organizations?affiliation=University+of+Exeter+and+Exeter+Q-Step+Centre	6	TRUE	1	HEURISTICS	University of Exeter	https://ror.org/03yghzc09	United Kingdom
1766	University of Florence	https://api.ror.org/organizations?affiliation=University+of+Florence	1	TRUE	1	EXACT	University of Florence	https://ror.org/04jr1s763	Italy
1767	University of Florence, Italy	https://api.ror.org/organizations?affiliation=University+of+Florence,+Italy	5	TRUE	1	HEURISTICS	University of Florence	https://ror.org/04jr1s763	Italy
1768	University of Florida	https://api.ror.org/organizations?affiliation=University+of+Florida	4	TRUE	1	EXACT	University of Florida	https://ror.org/02y3ad647	United States
1769	University of Georgia	https://api.ror.org/organizations?affiliation=University+of+Georgia	6	TRUE	1	EXACT	University of Georgia	https://ror.org/00te3t702	United States
1770	University of Goettingen, Germany	https://api.ror.org/organizations?affiliation=University+of+Goettingen,+Germany	8	TRUE	0.98	FUZZY	University of Göttingen	https://ror.org/01y9bpm73	Germany
1771	University of Groningen	https://api.ror.org/organizations?affiliation=University+of+Groningen	1	TRUE	1	EXACT	University of Groningen	https://ror.org/012p63287	Netherlands
1772	University of Göttingen && German Institute for Development Evaluation	https://api.ror.org/organizations?affiliation=University+of+Gottingen+&&+German+Institute+for+Development+Evaluation	1	TRUE	1	EXACT	University of Göttingen	https://ror.org/01y9bpm73	Germany
1773	University of Haifa, Israel	https://api.ror.org/organizations?affiliation=University+of+Haifa,+Israel	3	TRUE	1	HEURISTICS	University of Haifa	https://ror.org/02f009v59	Israel
1774	University of Hamburg	https://api.ror.org/organizations?affiliation=University+of+Hamburg	1	TRUE	1	EXACT	Universität Hamburg	https://ror.org/00g30e956	Germany
1775	University of Helsinki	https://api.ror.org/organizations?affiliation=University+of+Helsinki	1	TRUE	1	EXACT	University of Helsinki	https://ror.org/040af2s02	Finland
1776	University of Helsinki, Finland	https://api.ror.org/organizations?affiliation=University+of+Helsinki,+Finland	10	TRUE	1	HEURISTICS	University of Helsinki	https://ror.org/040af2s02	Finland
1777	University of Hong Kong	https://api.ror.org/organizations?affiliation=University+of+Hong+Kong	9	TRUE	1	EXACT	University of Hong Kong	https://ror.org/02zhqgq86	Hong Kong
1778	University of Hong Kong, Hong Kong	https://api.ror.org/organizations?affiliation=University+of+Hong+Kong,+Hong+Kong	17	TRUE	1	PHRASE	University of Hong Kong	https://ror.org/02zhqgq86	Hong Kong
1779	University of Houston Department of Political Science	https://api.ror.org/organizations?affiliation=University+of+Houston+Department+of+Political+Science	15	TRUE	1	COMMON TERMS	University of Houston	https://ror.org/048sx0r50	United States
1780	University of Iceland, Iceland	https://api.ror.org/organizations?affiliation=University+of+Iceland,+Iceland	7	TRUE	1	HEURISTICS	University of Iceland	https://ror.org/01db6h964	Iceland
1781	University of Innsbruck, Department of Political Science	https://api.ror.org/organizations?affiliation=University+of+Innsbruck,+Department+of+Political+Science	46	TRUE	1	COMMON TERMS	Universität Innsbruck	https://ror.org/054pv6659	Austria
1782	University of Kansas	https://api.ror.org/organizations?affiliation=University+of+Kansas	4	TRUE	1	EXACT	University of Kansas	https://ror.org/001tmjg57	United States
1783	University of Kansas, USA	https://api.ror.org/organizations?affiliation=University+of+Kansas,+USA	10	TRUE	0.91	COMMON TERMS	University of Kansas	https://ror.org/001tmjg57	United States
